x,y,dx,dy,t
426,166,4.0,4.0,267.8
428,168,2.0,2.0,267.81
428,168,0.0,0.0,267.82
432,172,4.0,4.0,267.83
432,172,0.0,0.0,267.84000000000003
436,176,4.0,4.0,267.85
438,178,2.0,2.0,267.86
438,178,0.0,0.0,267.87
442,182,4.0,4.0,267.88
442,182,0.0,0.0,267.89
446,186,4.0,4.0,267.9
448,188,2.0,2.0,267.91
448,188,0.0,0.0,267.92
452,192,4.0,4.0,267.93
452,192,0.0,0.0,267.94
456,196,4.0,4.0,267.95
458,198,2.0,2.0,267.96
458,198,0.0,0.0,267.97
462,202,4.0,4.0,267.98
462,202,0.0,0.0,267.99
466,206,4.0,4.0,268.0
468,208,2.0,2.0,268.01
468,208,0.0,0.0,268.02
472,212,4.0,4.0,268.03000000000003
472,212,0.0,0.0,268.04
476,216,4.0,4.0,268.05
478,218,2.0,2.0,268.06
478,218,0.0,0.0,268.07
482,222,4.0,4.0,268.08
482,222,0.0,0.0,268.09000000000003
486,226,4.0,4.0,268.1
488,228,2.0,2.0,268.11
488,228,0.0,0.0,268.12
492,232,4.0,4.0,268.13
492,232,0.0,0.0,268.14
496,236,4.0,4.0,268.15
498,238,2.0,2.0,268.16
498,238,0.0,0.0,268.17
502,242,4.0,4.0,268.18
502,242,0.0,0.0,268.19
506,246,4.0,4.0,268.2
508,248,2.0,2.0,268.21
508,248,0.0,0.0,268.22
512,252,4.0,4.0,268.23
512,252,0.0,0.0,268.24
516,256,4.0,4.0,268.25
518,258,2.0,2.0,268.26
518,258,0.0,0.0,268.27
522,262,4.0,4.0,268.28000000000003
522,262,0.0,0.0,268.29
526,266,4.0,4.0,268.3
528,268,2.0,2.0,268.31
528,268,0.0,0.0,268.32
532,272,4.0,4.0,268.33
532,272,0.0,0.0,268.34000000000003
536,276,4.0,4.0,268.35
538,278,2.0,2.0,268.36
538,278,0.0,0.0,268.37
542,282,4.0,4.0,268.38
542,282,0.0,0.0,268.39
546,286,4.0,4.0,268.4
548,288,2.0,2.0,268.41
548,288,0.0,0.0,268.42
552,292,4.0,4.0,268.43
552,292,0.0,0.0,268.44
556,296,4.0,4.0,268.45
558,298,2.0,2.0,268.46
558,298,0.0,0.0,268.47
562,302,4.0,4.0,268.48
562,302,0.0,0.0,268.49
566,306,4.0,4.0,268.5
568,308,2.0,2.0,268.51
568,308,0.0,0.0,268.52
572,312,4.0,4.0,268.53000000000003
572,312,0.0,0.0,268.54
576,316,4.0,4.0,268.55
578,318,2.0,2.0,268.56
578,318,0.0,0.0,268.57
582,322,4.0,4.0,268.58
582,322,0.0,0.0,268.59000000000003
586,326,4.0,4.0,268.6
588,328,2.0,2.0,268.61
588,328,0.0,0.0,268.62
592,332,4.0,4.0,268.63
592,332,0.0,0.0,268.64
588,336,-4.0,4.0,268.65
586,338,-2.0,2.0,268.66
586,338,0.0,0.0,268.67
582,342,-4.0,4.0,268.68
582,342,0.0,0.0,268.69
578,346,-4.0,4.0,268.7
576,348,-2.0,2.0,268.71
576,348,0.0,0.0,268.72
572,352,-4.0,4.0,268.73
572,352,0.0,0.0,268.74
568,356,-4.0,4.0,268.75
566,358,-2.0,2.0,268.76
566,358,0.0,0.0,268.77
562,362,-4.0,4.0,268.78000000000003
562,362,0.0,0.0,268.79
558,366,-4.0,4.0,268.8
556,368,-2.0,2.0,268.81
556,368,0.0,0.0,268.82
552,372,-4.0,4.0,268.83
552,372,0.0,0.0,268.84000000000003
548,376,-4.0,4.0,268.85
546,378,-2.0,2.0,268.86
546,378,0.0,0.0,268.87
542,382,-4.0,4.0,268.88
542,382,0.0,0.0,268.89
538,386,-4.0,4.0,268.9
536,388,-2.0,2.0,268.91
536,388,0.0,0.0,268.92
532,392,-4.0,4.0,268.93
532,392,0.0,0.0,268.94
528,396,-4.0,4.0,268.95
526,398,-2.0,2.0,268.96
526,398,0.0,0.0,268.97
522,402,-4.0,4.0,268.98
522,402,0.0,0.0,268.99
518,406,-4.0,4.0,269.0
516,408,-2.0,2.0,269.01
516,408,0.0,0.0,269.02
512,412,-4.0,4.0,269.03000000000003
512,412,0.0,0.0,269.04
508,416,-4.0,4.0,269.05
506,418,-2.0,2.0,269.06
506,418,0.0,0.0,269.07
502,422,-4.0,4.0,269.08
502,422,0.0,0.0,269.09000000000003
498,426,-4.0,4.0,269.1
496,428,-2.0,2.0,269.11
496,428,0.0,0.0,269.12
492,432,-4.0,4.0,269.13
492,432,0.0,0.0,269.14
488,436,-4.0,4.0,269.15
486,438,-2.0,2.0,269.16
486,438,0.0,0.0,269.17
482,442,-4.0,4.0,269.18
482,442,0.0,0.0,269.19
478,446,-4.0,4.0,269.2
476,448,-2.0,2.0,269.21
476,448,0.0,0.0,269.22
472,452,-4.0,4.0,269.23
472,452,0.0,0.0,269.24
468,456,-4.0,4.0,269.25
466,458,-2.0,2.0,269.26
466,458,0.0,0.0,269.27
462,462,-4.0,4.0,269.28000000000003
462,462,0.0,0.0,269.29
458,466,-4.0,4.0,269.3
456,468,-2.0,2.0,269.31
456,468,0.0,0.0,269.32
452,472,-4.0,4.0,269.33
452,472,0.0,0.0,269.34000000000003
448,476,-4.0,4.0,269.35
446,478,-2.0,2.0,269.36
446,478,0.0,0.0,269.37
442,482,-4.0,4.0,269.38
442,482,0.0,0.0,269.39
438,486,-4.0,4.0,269.4
436,488,-2.0,2.0,269.41
436,488,0.0,0.0,269.42
432,492,-4.0,4.0,269.43
432,492,0.0,0.0,269.44
428,496,-4.0,4.0,269.45
426,498,-2.0,2.0,269.46
426,498,0.0,0.0,269.47
422,502,-4.0,4.0,269.48
422,502,0.0,0.0,269.49
418,506,-4.0,4.0,269.5
416,508,-2.0,2.0,269.51
416,508,0.0,0.0,269.52
412,512,-4.0,4.0,269.53000000000003
412,512,0.0,0.0,269.54
408,516,-4.0,4.0,269.55
406,518,-2.0,2.0,269.56
406,518,0.0,0.0,269.57
402,522,-4.0,4.0,269.58
402,522,0.0,0.0,269.59000000000003
398,526,-4.0,4.0,269.6
396,528,-2.0,2.0,269.61
396,528,0.0,0.0,269.62
392,532,-4.0,4.0,269.63
392,532,0.0,0.0,269.64
388,536,-4.0,4.0,269.65
386,538,-2.0,2.0,269.66
386,538,0.0,0.0,269.67
382,542,-4.0,4.0,269.68
382,542,0.0,0.0,269.69
378,546,-4.0,4.0,269.7
376,548,-2.0,2.0,269.71
376,548,0.0,0.0,269.72
372,552,-4.0,4.0,269.73
372,552,0.0,0.0,269.74
368,556,-4.0,4.0,269.75
366,558,-2.0,2.0,269.76
366,558,0.0,0.0,269.77
362,562,-4.0,4.0,269.78000000000003
362,562,0.0,0.0,269.79
358,566,-4.0,4.0,269.8
356,568,-2.0,2.0,269.81
356,568,0.0,0.0,269.82
352,572,-4.0,4.0,269.83
352,572,0.0,0.0,269.84000000000003
348,576,-4.0,4.0,269.85
346,578,-2.0,2.0,269.86
346,578,0.0,0.0,269.87
342,582,-4.0,4.0,269.88
342,582,0.0,0.0,269.89
338,586,-4.0,4.0,269.9
336,588,-2.0,2.0,269.91
336,588,0.0,0.0,269.92
332,592,-4.0,4.0,269.93
332,592,0.0,0.0,269.94
328,596,-4.0,4.0,269.95
326,598,-2.0,2.0,269.96
326,598,0.0,0.0,269.97
322,602,-4.0,4.0,269.98
322,602,0.0,0.0,269.99
318,606,-4.0,4.0,270.0
316,608,-2.0,2.0,270.01
316,608,0.0,0.0,270.02
312,612,-4.0,4.0,270.03000000000003
312,612,0.0,0.0,270.04
308,616,-4.0,4.0,270.05
306,618,-2.0,2.0,270.06
306,618,0.0,0.0,270.07
302,622,-4.0,4.0,270.08
302,622,0.0,0.0,270.09000000000003
298,626,-4.0,4.0,270.1
296,628,-2.0,2.0,270.11
296,628,0.0,0.0,270.12
292,632,-4.0,4.0,270.13
292,632,0.0,0.0,270.14
288,632,-4.0,0.0,270.15
286,630,-2.0,-2.0,270.16
286,630,0.0,0.0,270.17
282,626,-4.0,-4.0,270.18
282,626,0.0,0.0,270.19
278,622,-4.0,-4.0,270.2
276,620,-2.0,-2.0,270.21
276,620,0.0,0.0,270.22
272,616,-4.0,-4.0,270.23
272,616,0.0,0.0,270.24
268,612,-4.0,-4.0,270.25
266,610,-2.0,-2.0,270.26
266,610,0.0,0.0,270.27
262,606,-4.0,-4.0,270.28000000000003
262,606,0.0,0.0,270.29
258,602,-4.0,-4.0,270.3
256,600,-2.0,-2.0,270.31
256,600,0.0,0.0,270.32
252,596,-4.0,-4.0,270.33
252,596,0.0,0.0,270.34000000000003
248,592,-4.0,-4.0,270.35
246,590,-2.0,-2.0,270.36
246,590,0.0,0.0,270.37
242,586,-4.0,-4.0,270.38
242,586,0.0,0.0,270.39
238,582,-4.0,-4.0,270.4
236,580,-2.0,-2.0,270.41
236,580,0.0,0.0,270.42
232,576,-4.0,-4.0,270.43
232,576,0.0,0.0,270.44
228,572,-4.0,-4.0,270.45
226,570,-2.0,-2.0,270.46
226,570,0.0,0.0,270.47
222,566,-4.0,-4.0,270.48
222,566,0.0,0.0,270.49
218,562,-4.0,-4.0,270.5
216,560,-2.0,-2.0,270.51
216,560,0.0,0.0,270.52
212,556,-4.0,-4.0,270.53000000000003
212,556,0.0,0.0,270.54
208,552,-4.0,-4.0,270.55
206,550,-2.0,-2.0,270.56
206,550,0.0,0.0,270.57
202,546,-4.0,-4.0,270.58
202,546,0.0,0.0,270.59000000000003
198,542,-4.0,-4.0,270.6
196,540,-2.0,-2.0,270.61
196,540,0.0,0.0,270.62
192,536,-4.0,-4.0,270.63
192,536,0.0,0.0,270.64
188,532,-4.0,-4.0,270.65
186,530,-2.0,-2.0,270.66
186,530,0.0,0.0,270.67
182,526,-4.0,-4.0,270.68
182,526,0.0,0.0,270.69
178,522,-4.0,-4.0,270.7
176,520,-2.0,-2.0,270.71
176,520,0.0,0.0,270.72
172,516,-4.0,-4.0,270.73
172,516,0.0,0.0,270.74
168,512,-4.0,-4.0,270.75
166,510,-2.0,-2.0,270.76
166,510,0.0,0.0,270.77
162,506,-4.0,-4.0,270.78000000000003
162,506,0.0,0.0,270.79
158,502,-4.0,-4.0,270.8
156,500,-2.0,-2.0,270.81
156,500,0.0,0.0,270.82
152,496,-4.0,-4.0,270.83
152,496,0.0,0.0,270.84000000000003
148,492,-4.0,-4.0,270.85
146,490,-2.0,-2.0,270.86
146,490,0.0,0.0,270.87
142,486,-4.0,-4.0,270.88
142,486,0.0,0.0,270.89
138,482,-4.0,-4.0,270.9
136,480,-2.0,-2.0,270.91
136,480,0.0,0.0,270.92
132,476,-4.0,-4.0,270.93
132,476,0.0,0.0,270.94
128,472,-4.0,-4.0,270.95
126,470,-2.0,-2.0,270.96
126,470,0.0,0.0,270.97
122,466,-4.0,-4.0,270.98
122,466,0.0,0.0,270.99
118,462,-4.0,-4.0,271.0
116,460,-2.0,-2.0,271.01
116,460,0.0,0.0,271.02
112,456,-4.0,-4.0,271.03000000000003
112,456,0.0,0.0,271.04
108,452,-4.0,-4.0,271.05
106,450,-2.0,-2.0,271.06
106,450,0.0,0.0,271.07
102,446,-4.0,-4.0,271.08
102,446,0.0,0.0,271.09000000000003
98,442,-4.0,-4.0,271.1
96,440,-2.0,-2.0,271.11
96,440,0.0,0.0,271.12
92,436,-4.0,-4.0,271.13
92,436,0.0,0.0,271.14
88,432,-4.0,-4.0,271.15
86,430,-2.0,-2.0,271.16
86,430,0.0,0.0,271.17
82,426,-4.0,-4.0,271.18
82,426,0.0,0.0,271.19
78,422,-4.0,-4.0,271.2
76,420,-2.0,-2.0,271.21
76,420,0.0,0.0,271.22
72,416,-4.0,-4.0,271.23
72,416,0.0,0.0,271.24
68,412,-4.0,-4.0,271.25
66,410,-2.0,-2.0,271.26
66,410,0.0,0.0,271.27
62,406,-4.0,-4.0,271.28000000000003
62,406,0.0,0.0,271.29
58,402,-4.0,-4.0,271.3
56,400,-2.0,-2.0,271.31
56,400,0.0,0.0,271.32
52,396,-4.0,-4.0,271.33
52,396,0.0,0.0,271.34000000000003
48,392,-4.0,-4.0,271.35
46,390,-2.0,-2.0,271.36
46,390,0.0,0.0,271.37
42,386,-4.0,-4.0,271.38
42,386,0.0,0.0,271.39
38,382,-4.0,-4.0,271.4
36,380,-2.0,-2.0,271.41
36,380,0.0,0.0,271.42
32,376,-4.0,-4.0,271.43
32,376,0.0,0.0,271.44
28,372,-4.0,-4.0,271.45
26,370,-2.0,-2.0,271.46
26,370,0.0,0.0,271.47
22,366,-4.0,-4.0,271.48
22,366,0.0,0.0,271.49
18,362,-4.0,-4.0,271.5
16,360,-2.0,-2.0,271.51
16,360,0.0,0.0,271.52
12,356,-4.0,-4.0,271.53000000000003
12,356,0.0,0.0,271.54
8,352,-4.0,-4.0,271.55
6,350,-2.0,-2.0,271.56
6,350,0.0,0.0,271.57
2,346,-4.0,-4.0,271.58
2,346,0.0,0.0,271.59000000000003
2,342,0.0,-4.0,271.6
4,340,2.0,-2.0,271.61
4,340,0.0,0.0,271.62
8,336,4.0,-4.0,271.63
8,336,0.0,0.0,271.64
12,332,4.0,-4.0,271.65
14,330,2.0,-2.0,271.66
14,330,0.0,0.0,271.67
18,326,4.0,-4.0,271.68
18,326,0.0,0.0,271.69
22,322,4.0,-4.0,271.7
24,320,2.0,-2.0,271.71
24,320,0.0,0.0,271.72
28,316,4.0,-4.0,271.73
